0,0.0,0.08811419677734375,-0.06551071166992188
1,0.0,0.08811419677734375,-0.06551071166992188
2,0.0,0.08811419677734375,-0.06551071166992188
3,0.0,0.08811419677734375,-0.06551071166992188
4,0.0,0.08811419677734375,-0.06551071166992188
5,0.0,0.08811419677734375,-0.06551071166992188
6,0.0,0.08811419677734375,-0.06551071166992188
7,0.0,0.08811419677734375,-0.06551071166992188
8,0.0,0.08811419677734375,-0.06551071166992188
9,0.0,0.08811419677734375,-0.06551071166992188
10,0.0,0.08811419677734375,-0.06551071166992188
11,0.0,0.08811419677734375,-0.06551071166992188
12,0.0,0.08811419677734375,-0.06551071166992188
13,0.0,0.08811419677734375,-0.06551071166992188
14,0.0,0.08811419677734375,-0.06551071166992188
15,0.0,0.08811419677734375,-0.06551071166992188
16,0.0,0.08811419677734375,-0.06551071166992188
17,0.0,0.08811419677734375,-0.06551071166992188
18,0.0,0.08811419677734375,-0.06551071166992188
19,0.0,0.08811419677734375,-0.06551071166992188
20,0.0,0.08811419677734375,-0.06551071166992188
21,0.0,0.08811419677734375,-0.06551071166992188
22,0.0,0.08811419677734375,-0.06551071166992188
23,0.0,0.08811419677734375,-0.06551071166992188
24,0.0,0.08811419677734375,-0.06551071166992188
25,0.0,0.08811419677734375,-0.06551071166992188
26,0.0,0.08811419677734375,-0.06551071166992188
27,-0.001056980848312378,0.08267149353027342,-0.061915988922119136
28,-0.0014713945388793944,0.0741917724609375,-0.06340418624877929
29,-0.0010976823568344116,0.06568206024169923,-0.06224098587036132
30,-0.0009310871362686156,0.05513640213012695,-0.0592500114440918
31,-0.0004646151065826416,0.04280572891235351,-0.05347980880737305
32,-0.0013739408254623412,0.02913348960876465,-0.04511640930175781
33,-0.0017541601657867431,0.021254722595214843,-0.02953564834594726
34,0.0013248270750045776,0.014931695938110353,-0.021869146347045898
35,0.0033188962936401365,0.006947392463684082,-0.018177082061767574
36,0.003362929344177246,0.0014674440622329712,-0.014473722457885745
37,0.0030040056705474853,0.0023344609737396237,-0.00949851131439209
38,0.0028917694091796873,0.004819788932800293,-0.007206839084625244
39,0.0028103222846984862,0.005640941619873047,-0.006263620853424072
40,0.002275564432144165,0.0055966382026672356,-0.0063044695854187005
41,0.0022092909812927246,0.005547755241394043,-0.006278935432434082
42,0.002210592269897461,0.005451864719390869,-0.006227808475494385
43,0.0006669203639030456,0.006161674976348877,-0.005174664974212646
44,-0.005137856960296631,0.006133818626403807,-0.0032529873847961426
45,-0.01092698860168457,0.0075457534790039065,0.0011331417560577393
46,-0.015259376525878906,0.010252205848693848,0.006256927967071533
47,-0.0232957706451416,0.018066699981689454,0.0204130859375
48,-0.027213668823242183,0.027763389587402345,0.03848228073120117
49,-0.024184955596923827,0.036446140289306636,0.05398240280151368
50,-0.018257421493530275,0.04126430892944336,0.06528719329833985
51,-0.010314688682556151,0.04257907104492188,0.07054953002929687
52,-0.004628805160522461,0.04333097076416016,0.07509195709228515
53,0.0003067371249198913,0.0440239143371582,0.08114997863769531
54,0.005921657085418701,0.044297996520996086,0.08852588653564453
55,0.01404417896270752,0.04513456344604492,0.09549698638916017
56,0.02228083801269531,0.04540671157836914,0.09997890472412108
57,0.030396226882934568,0.04487504196166992,0.1006956558227539
58,0.03721232986450195,0.04360144805908203,0.10047268676757813
